id,gid,x,y,v_x,v_y,radius,time
28,1,4.735206,2.974592,-0.364514,-0.143364,0.200000,0.350000
29,1,4.541643,0.739751,-1.015947,0.119124,0.200000,0.350000
30,1,7.590203,3.358031,-0.085582,-0.406289,0.200000,0.350000
31,1,7.225935,-4.497218,-0.183171,-0.670970,0.200000,0.350000
32,1,5.676194,2.254169,0.209194,-0.224001,0.200000,0.350000
33,1,7.979556,5.276230,0.003377,-0.292225,0.200000,0.350000
34,1,4.912790,6.564791,-0.031902,-0.299267,0.200000,0.350000
35,1,9.298585,3.670862,0.295600,-0.328992,0.200000,0.350000
36,1,6.202583,4.158114,-0.047940,-0.100890,0.200000,0.350000
37,1,8.573849,3.795362,0.080554,-0.278004,0.200000,0.350000
38,1,9.175648,4.620643,0.159880,-0.160532,0.200000,0.350000
39,1,6.783415,8.757258,-0.063042,-0.507977,0.200000,0.350000
0,0,10.056119,0.373236,-0.565211,-0.016420,0.200000,0.400000
1,0,12.355965,0.588599,-0.639375,-0.076896,0.200000,0.400000
2,0,7.293616,-0.136110,0.190434,-0.406726,0.200000,0.400000
3,0,6.489244,-1.041793,-1.121467,-0.734905,0.200000,0.400000
4,0,8.833190,0.825727,-0.200156,0.085793,0.200000,0.400000
5,0,5.040403,0.420387,-0.927280,-0.548999,0.200000,0.400000
6,0,13.598310,-1.178180,-0.473235,-0.294659,0.200000,0.400000
7,0,10.760401,-0.241142,-0.332967,-0.460824,0.200000,0.400000
8,0,13.120449,-0.603715,-0.615529,-0.101019,0.200000,0.400000
9,0,7.930138,-0.332308,-0.535734,-0.359282,0.200000,0.400000
10,0,6.810107,0.288927,-0.731511,0.276784,0.200000,0.400000
11,0,14.639460,-0.701601,-0.519554,-0.087475,0.200000,0.400000
12,0,13.253829,0.541581,-0.509076,-0.087424,0.200000,0.400000
13,0,8.478268,0.151202,-0.246368,-0.126376,0.200000,0.400000
14,0,6.648712,-0.457685,-0.759729,-0.568491,0.200000,0.400000
15,0,13.614875,1.153411,-0.309061,0.187471,0.200000,0.400000
16,0,6.185573,-0.020394,-0.546971,-0.200007,0.200000,0.400000
17,0,6.616913,0.943814,-0.532294,0.031787,0.200000,0.400000
18,0,9.395761,-0.517374,-0.449187,-0.201041,0.200000,0.400000
19,0,7.226342,-1.004384,-0.646362,-0.364291,0.200000,0.400000
20,1,7.323703,7.580362,0.069165,-0.481480,0.200000,0.400000
21,1,8.336763,-4.434470,-0.119616,-0.866205,0.200000,0.400000
22,1,7.114597,2.266504,-0.062304,-0.257765,0.200000,0.400000
23,1,9.113265,-3.311444,-0.045347,-0.827271,0.200000,0.400000
24,1,5.254518,5.367035,-0.147679,-0.485247,0.200000,0.400000
25,1,8.382611,-2.269134,-0.122406,-0.812199,0.200000,0.400000
26,1,6.801869,6.435578,-0.052813,-0.458049,0.200000,0.400000
27,1,5.089942,1.235279,-0.511683,-0.237606,0.200000,0.400000
28,1,4.717073,2.964312,-0.362653,-0.205613,0.200000,0.400000
29,1,4.497376,0.738775,-0.885345,-0.019511,0.200000,0.400000
30,1,7.594749,3.340543,0.090919,-0.349764,0.200000,0.400000
31,1,7.217179,-4.533874,-0.175115,-0.733126,0.200000,0.400000
32,1,5.669116,2.237194,-0.141565,-0.339499,0.200000,0.400000
33,1,7.978472,5.257598,-0.021682,-0.372640,0.200000,0.400000
34,1,4.909011,6.546295,-0.075585,-0.369921,0.200000,0.400000
35,1,9.308517,3.649152,0.198636,-0.434213,0.200000,0.400000
36,1,6.200116,4.140915,-0.049337,-0.343995,0.200000,0.400000
37,1,8.578914,3.780729,0.101311,-0.292657,0.200000,0.400000
38,1,9.180871,4.607589,0.104456,-0.261076,0.200000,0.400000
39,1,6.780078,8.731477,-0.066721,-0.515614,0.200000,0.400000
0,0,10.039416,0.364543,-0.334052,-0.173853,0.200000,0.450000
1,0,12.326629,0.582636,-0.586701,-0.119255,0.200000,0.450000
2,0,7.278138,-0.131446,-0.309566,0.093274,0.200000,0.450000
3,0,6.432304,-1.074277,-1.138789,-0.649675,0.200000,0.450000
4,0,8.817307,0.830152,-0.317655,0.088503,0.200000,0.450000
5,0,4.992181,0.395410,-0.964438,-0.499537,0.200000,0.450000
6,0,13.572610,-1.191067,-0.513995,-0.257757,0.200000,0.450000
7,0,10.741154,-0.262804,-0.384938,-0.433234,0.200000,0.450000
8,0,13.087814,-0.611570,-0.652695,-0.157100,0.200000,0.450000
9,0,7.928351,-0.375272,-0.035734,-0.859282,0.200000,0.450000
10,0,6.779619,0.277766,-0.609758,-0.223216,0.200000,0.450000
11,0,14.610581,-0.707164,-0.577579,-0.111261,0.200000,0.450000
12,0,13.227129,0.536294,-0.534005,-0.105754,0.200000,0.450000
13,0,8.451124,0.144522,-0.542875,-0.133613,0.200000,0.450000
14,0,6.598908,-0.481782,-0.996090,-0.481939,0.200000,0.450000
15,0,13.595952,1.161395,-0.378458,0.159681,0.200000,0.450000
16,0,6.156067,-0.031251,-0.590109,-0.217133,0.200000,0.450000
17,0,6.586597,0.970118,-0.606317,0.526079,0.200000,0.450000
18,0,9.381667,-0.532402,-0.281877,-0.300549,0.200000,0.450000
19,0,7.199899,-1.021475,-0.528856,-0.341817,0.200000,0.450000
20,1,7.328025,7.554549,0.086435,-0.516270,0.200000,0.450000
21,1,8.331279,-4.480465,-0.109690,-0.919891,0.200000,0.450000
22,1,7.101346,2.251340,-0.265018,-0.303282,0.200000,0.450000
23,1,9.110322,-3.355855,-0.058856,-0.888219,0.200000,0.450000
24,1,5.247202,5.341514,-0.146304,-0.510421,0.200000,0.450000
25,1,8.375046,-2.310963,-0.151291,-0.836565,0.200000,0.450000
26,1,6.796732,6.409851,-0.102733,-0.514551,0.200000,0.450000
27,1,5.066320,1.219893,-0.472443,-0.307724,0.200000,0.450000
28,1,4.697233,2.953732,-0.396800,-0.211584,0.200000,0.450000
29,1,4.459011,0.731567,-0.767305,-0.144168,0.200000,0.450000
30,1,7.594840,3.324505,0.001803,-0.320763,0.200000,0.450000
31,1,7.207481,-4.572798,-0.193972,-0.778478,0.200000,0.450000
32,1,5.655714,2.237213,-0.268024,0.000388,0.200000,0.450000
33,1,7.978033,5.235734,-0.008781,-0.437281,0.200000,0.450000
34,1,4.906004,6.523094,-0.060145,-0.464028,0.200000,0.450000
35,1,9.315648,3.626523,0.142623,-0.452574,0.200000,0.450000
36,1,6.196216,4.120966,-0.078010,-0.398971,0.200000,0.450000
37,1,8.583919,3.759298,0.100083,-0.428614,0.200000,0.450000
38,1,9.185881,4.593416,0.100193,-0.283458,0.200000,0.450000
39,1,6.776259,8.703651,-0.076394,-0.556513,0.200000,0.450000
0,0,10.012640,0.356151,-0.535518,-0.167850,0.200000,0.500000
1,0,12.292484,0.576291,-0.682903,-0.126903,0.200000,0.500000
2,0,7.246171,-0.135241,-0.639343,-0.075909,0.200000,0.500000
3,0,6.374587,-1.102904,-1.154340,-0.572545,0.200000,0.500000
4,0,8.800016,0.825752,-0.345826,-0.088006,0.200000,0.500000
5,0,4.940857,0.373453,-1.026486,-0.439152,0.200000,0.500000
6,0,13.542952,-1.204182,-0.593179,-0.262296,0.200000,0.500000
7,0,10.720283,-0.284875,-0.417415,-0.441437,0.200000,0.500000
8,0,13.056396,-0.620132,-0.628365,-0.171246,0.200000,0.500000
9,0,7.920457,-0.412736,-0.157872,-0.749261,0.200000,0.500000
10,0,6.763005,0.273305,-0.332282,-0.089235,0.200000,0.500000
11,0,14.580537,-0.712510,-0.600869,-0.106913,0.200000,0.500000
12,0,13.204630,0.529054,-0.449979,-0.144798,0.200000,0.500000
13,0,8.431436,0.133027,-0.393765,-0.229894,0.200000,0.500000
14,0,6.549019,-0.503978,-0.997775,-0.443922,0.200000,0.500000
15,0,13.574155,1.167438,-0.435924,0.120860,0.200000,0.500000
16,0,6.111149,-0.051775,-0.898360,-0.410479,0.200000,0.500000
17,0,6.560127,0.974335,-0.529411,0.084328,0.200000,0.500000
18,0,9.355397,-0.546629,-0.525416,-0.284551,0.200000,0.500000
19,0,7.169623,-1.036315,-0.605517,-0.296789,0.200000,0.500000
20,1,7.330534,7.526113,0.050185,-0.568722,0.200000,0.500000
21,1,8.324037,-4.529111,-0.144833,-0.972931,0.200000,0.500000
